model,condition,seed,turn,agent,pos,H_lower_bits,H_lower_re,H_renorm_bits,H_renorm_re,coverage,coverage_re,k
qwen3-235b,placebo,5,4,A2,122,0.1978531769666789,0.19719527774932963,0.1978531769666789,0.19719521795854775,1.0,0.9999999519945467,20
qwen3-235b,placebo,5,4,A2,123,0.1972184948472359,0.19719527774932963,0.1972184948472359,0.19719521795854775,1.0,0.9999999519945467,20
qwen3-235b,placebo,5,4,A2,128,0.0020286755872502,0.0017802248471006864,0.0020286755872502,0.0017802676624405504,1.0,1.0000000297139984,20
qwen3-235b,placebo,5,4,A2,132,0.2825683151425858,1.329821436854447e-05,0.2825683151425858,1.3223935642500707e-05,1.0,0.9999999485134372,20
qwen3-235b,placebo,5,5,A1,8,0.6487512299950314,0.24700759446198894,0.6487512299950314,0.24700544944985364,1.0,0.9999982060440501,20
qwen3-235b,placebo,5,5,A1,10,0.0046609219434458,0.0013679396578475688,0.0046609219434458,0.0013680034798778879,1.0,1.000000044280047,20
qwen3-235b,placebo,5,5,A1,11,0.2835728488521706,0.0013679396578475688,0.2835728488521706,0.0013680034798778879,1.0,1.000000044280047,20
qwen3-235b,placebo,5,5,A1,14,4.794711409528217e-06,8.391268617040455e-07,4.794711409528217e-06,8.86087655062075e-07,1.0,1.000000032550761,20
qwen3-235b,placebo,5,5,A1,21,0.0003704291706023,0.0002584814983703666,0.0003704291706023,0.00025620409391492396,1.0,0.9999984211418914,20
qwen3-235b,placebo,5,5,A1,23,0.0359372177268427,0.02017380893972558,0.0359372177268427,0.020173795993270783,1.0,0.9999999908989374,20
qwen3-235b,placebo,5,5,A1,32,4.681353685300641e-05,1.568568459248085e-05,4.681353685300641e-05,1.5635561077870883e-05,1.0,0.99999996525665,20
qwen3-235b,placebo,5,5,A1,34,0.4257458213402667,1.568568459248085e-05,0.4257458213402667,1.5635561077870883e-05,1.0,0.99999996525665,20
qwen3-235b,placebo,5,5,A1,40,0.0007411773136164,4.1091045647534055e-06,0.0007411773136164,4.158155097992875e-06,1.0,1.0000000339993362,20
qwen3-235b,placebo,5,5,A1,44,0.3657751872836446,2.4071245373492918e-08,0.3657751872836446,2.5150282092805718e-08,1.0,1.0000000007479313,20
qwen3-235b,placebo,5,5,A1,47,0.0003670855655798,0.0003657097063410855,0.0003670855655798,0.0003650768900946497,1.0,0.9999995612540812,20
qwen3-235b,placebo,5,5,A1,58,1.1176825135855184,1.0536779162634347,1.1176825135855184,1.0536769701004387,1.0,0.9999975678063974,20
qwen3-235b,placebo,5,5,A1,60,0.0056366761945336,0.0005033925535366754,0.0056366761945336,0.000503075744552273,1.0,0.9999997803281208,20
qwen3-235b,placebo,5,11,A1,13,0.2129649282868382,0.2047953392939146,0.2129649282868382,0.20478801877633193,1.0,0.9999940863548891,20
qwen3-235b,placebo,5,11,A1,15,0.0353166174270969,4.608129209699165e-06,0.0353166174270969,4.537359284434057e-06,1.0,0.9999999509458704,20
qwen3-235b,placebo,5,11,A1,17,0.1665268779390914,0.05799606203643158,0.1665268779390914,0.057996105179171545,1.0,1.000000031156765,20
qwen3-235b,placebo,5,12,A1,4,0.2852222724860714,0.0027040968252982607,0.2852222724860714,0.0027039195711086195,1.0,0.9999998769060462,20
qwen3-235b,placebo,5,12,A1,11,0.5630132030135282,0.2519343486595278,0.5630132030135282,0.2519285412043538,1.0,0.9999951229125664,20
qwen3-235b,placebo,5,12,A1,14,0.6858211987026613,0.362585881801248,0.6858211987026613,0.36127243602469944,1.0,0.9987844603764596,20
qwen3-235b,placebo,5,12,A1,15,0.4939749992656396,0.362585881801248,0.4939749992656396,0.36127243602469944,1.0,0.9987844603764596,20
qwen3-235b,placebo,5,12,A1,17,0.8172510874219306,0.8172149724207212,0.8172510874219306,0.8172140961281602,1.0,0.9999985990077169,20
qwen3-235b,placebo,5,12,A1,18,0.8225540918246431,0.8172149724207212,0.8225540918246431,0.8172140961281602,1.0,0.9999985990077169,20
qwen3-235b,placebo,5,12,A1,19,0.8421478671948731,0.8172149724207212,0.8421478671948731,0.8172140961281602,1.0,0.9999985990077169,20
qwen3-235b,placebo,5,12,A1,28,0.5308382364927614,0.0003659314164119776,0.5308382364927614,0.00036586985600235196,1.0,0.9999999573187507,20
qwen3-235b,placebo,5,12,A1,30,0.9838571855989008,0.8236733837692114,0.9838571855989008,0.8236434074340926,1.0,0.9999515742708315,20
qwen3-235b,placebo,5,12,A1,35,0.2586242797424862,0.0012313137143655048,0.2586242797424862,0.001229018134983281,1.0,0.9999984074676923,20
qwen3-235b,placebo,5,12,A1,38,0.4885379730079049,0.08355540674708134,0.4885379730079049,0.08353780007023398,1.0,0.9999870457976683,20
qwen3-235b,placebo,5,12,A1,45,0.7656654587596237,0.2561562505922035,0.7656654587596237,0.2561562079191601,1.0,0.9999999640356951,20
qwen3-235b,placebo,5,12,A1,46,0.4340431107977009,0.2561562505922035,0.4340431107977009,0.2561562079191601,1.0,0.9999999640356951,20
qwen3-235b,placebo,5,12,A1,60,0.4673094815664544,1.327274441213746e-07,0.4673094815664544,1.390719613753653e-07,1.0,1.0000000043976847,20
qwen3-235b,placebo,5,12,A1,62,0.5000015422381318,1.1695532940304686e-07,0.5000015422381318,1.2266782578717744e-07,1.0,1.000000003959601,20
qwen3-235b,placebo,5,12,A1,66,1.9638078353466192e-05,8.923350156082196e-07,1.9638078353466192e-05,9.4140080496737e-07,1.0,1.0000000340098352,20
qwen3-235b,placebo,5,12,A1,69,0.4257343085985632,3.1635510164691535e-07,0.4257343085985632,3.324634871953025e-07,1.0,1.0000000111654845,20
qwen3-235b,placebo,5,12,A1,73,0.0020723817660032,0.002068770143968764,0.0020723817660032,0.002068286037961075,1.0,0.9999996639614754,20
qwen3-235b,placebo,5,12,A1,83,0.0036174293544179,3.951808053673726e-06,0.0036174293544179,4.008105240892324e-06,1.0,1.0000000390223442,20
qwen3-235b,placebo,5,12,A1,84,2.26975513915317e-05,3.951808053673726e-06,2.26975513915317e-05,4.008105240892324e-06,1.0,1.0000000390223442,20
qwen3-235b,placebo,5,12,A1,87,0.0098023138175254,0.0022344757516457067,0.0098023138175254,0.0022305381142269094,1.0,0.9999972664076057,20
qwen3-235b,placebo,5,12,A1,90,0.1309568644241382,0.00017364146878768335,0.1309568644241382,0.00017366697786413797,1.0,1.000000017683673,20
qwen3-235b,placebo,5,12,A1,92,1.049354492803782e-05,2.7175638860525097e-09,1.049354492803782e-05,2.8341852683848024e-09,1.0,1.0000000000808358,20
qwen3-235b,placebo,5,12,A1,93,0.0051853492152161,2.7175638860525097e-09,0.0051853492152161,2.8341852683848024e-09,1.0,1.0000000000808358,20
qwen3-235b,placebo,5,12,A1,97,0.0075816464069278,6.747295790247083e-05,0.0075816464069278,6.761784084904276e-05,1.0,1.000000100429908,20
qwen3-235b,placebo,5,12,A1,99,0.0038724190801844,7.550416386070449e-07,0.0038724190801844,7.959755114156491e-07,1.0,1.0000000283732138,20
qwen3-235b,placebo,5,12,A1,105,2.424275082933012e-06,1.652395741162107e-08,2.424275082933012e-06,1.7261191736178175e-08,1.0,1.000000000511012,20
qwen3-235b,placebo,5,12,A1,112,0.0001401826248001,3.719280119264394e-08,0.0001401826248001,3.889795143967974e-08,1.0,1.0000000011819201,20
qwen3-235b,placebo,5,12,A1,116,6.331807508992963e-05,7.204657825602321e-07,6.331807508992963e-05,7.598013591135883e-07,1.0,1.000000027265358,20
qwen3-235b,placebo,5,12,A1,126,3.188538295856535e-06,4.368237547842309e-07,3.188538295856535e-06,4.601585998337124e-07,1.0,1.000000016174487,20
qwen3-235b,placebo,5,12,A1,130,0.0004423162505246,8.409478974621986e-09,0.0004423162505246,8.755834086839274e-09,1.0,1.000000000240075,20
qwen3-235b,placebo,5,12,A1,144,0.2825250949030992,3.1770257839682216e-06,0.2825250949030992,3.188928833358046e-06,1.0,1.0000000082505833,20
qwen3-235b,placebo,5,12,A1,147,0.0712285617248082,0.07121721100376867,0.0712285617248082,0.07121722942900068,1.0,1.0000000134345826,20
qwen3-235b,placebo,5,12,A1,153,4.738556910126425e-06,3.190715533093158e-06,4.738556910126425e-06,3.196131277519264e-06,1.0,1.0000000037539163,20
qwen3-235b,placebo,5,12,A1,154,0.0002318732451477,3.190715533093158e-06,0.0002318732451477,3.196131277519264e-06,1.0,1.0000000037539163,20
qwen3-235b,placebo,5,12,A1,156,0.0032538881446108,0.0030248618007997856,0.0032538881446108,0.0030249170624005507,1.0,1.0000000383849041,20
qwen3-235b,placebo,5,12,A1,160,3.954764967011229e-06,1.7116149140490823e-07,3.954764967011229e-06,1.8002260626470955e-07,1.0,1.0000000061420575,20
qwen3-235b,placebo,5,12,A1,162,3.6131657518541183e-06,1.5437174992959793e-09,3.6131657518541183e-06,1.6065760951131572e-09,1.0,1.0000000000435703,20
qwen3-235b,placebo,5,12,A1,170,0.0002947956774218,1.1389964511695948e-06,0.0002947956774218,1.1991412873118371e-06,1.0,1.0000000416892574,20
qwen3-235b,placebo,5,12,A1,184,0.0013168086414722,2.939134983521095e-06,0.0013168086414722,2.923154583845784e-06,1.0,0.9999999889232085,20
qwen3-235b,placebo,5,12,A1,189,0.2257319360022917,1.091329772961369e-07,0.2257319360022917,1.1447994739975974e-07,1.0,1.0000000037062375,20
qwen3-235b,placebo,5,12,A1,198,0.1066707468419996,0.10666472748679943,0.1066707468419996,0.1066647714989187,1.0,1.000000032942456,20
qwen3-235b,placebo,5,12,A1,199,0.1073477011693605,0.10666472748679943,0.1073477011693605,0.1066647714989187,1.0,1.000000032942456,20
qwen3-235b,placebo,5,12,A1,202,0.0035653578114947,1.7568383408556424e-08,0.0035653578114947,1.836804354475152e-08,1.0,1.0000000005542822,20
qwen3-235b,placebo,5,12,A1,209,0.0130723129809957,0.0006438779627553095,0.0130723129809957,0.0006439416292187537,1.0,1.0000000441499348,20
qwen3-235b,placebo,5,12,A1,210,0.000652992956795,0.0006438779627553095,0.000652992956795,0.0006439416292187537,1.0,1.0000000441499348,20
qwen3-235b,placebo,5,12,A1,215,0.0002936886411998,2.0385189826132938e-07,0.0002936886411998,2.140547237057338e-07,1.0,1.0000000070720607,20
qwen3-235b,placebo,5,12,A1,217,1.8966484093262768e-06,4.843042689557458e-09,1.8966484093262768e-06,5.040868690909643e-09,1.0,1.0000000001371225,20
qwen3-235b,placebo,5,12,A1,252,1.2187412171393051e-06,1.4864157739817109e-08,1.2187412171393051e-06,1.553601045132774e-08,1.0,1.0000000004656928,20
qwen3-235b,placebo,5,12,A1,255,8.095497233490913e-06,7.003001799262402e-07,8.095497233490913e-06,7.39723322648005e-07,1.0,1.0000000273260539,20
qwen3-235b,placebo,5,12,A1,262,0.010519526648336,0.010515743044860424,0.010519526648336,0.010515827950760136,1.0,1.0000000592844083,20
qwen3-235b,placebo,5,12,A1,263,0.0481159181631569,0.010515743044860424,0.0481159181631569,0.010515827950760136,1.0,1.0000000592844083,20
qwen3-235b,placebo,5,12,A1,270,0.0001082098094826,2.16830806408342e-07,0.0001082098094826,2.2756545077059903e-07,1.0,1.0000000074406896,20
qwen3-235b,placebo,5,12,A1,278,0.0156469117404999,5.7055494760006376e-05,0.0156469117404999,5.708769544862203e-05,1.0,1.0000000223206995,20
qwen3-235b,placebo,5,12,A1,283,0.0003921273147633,0.00016361667132109098,0.0003921273147633,0.00016350778589498916,1.0,0.9999999245178163,20
qwen3-235b,placebo,5,12,A1,287,0.4671908877167721,4.466387510273161e-07,0.4671908877167721,4.7016420613976915e-07,1.0,1.000000016306608,20
qwen3-235b,placebo,5,12,A1,302,0.0002572217122118,4.484309240893603e-09,0.0002572217122118,4.672561481876717e-09,1.0,1.0000000001304865,20
qwen3-235b,placebo,5,12,A1,311,0.8600013780503388,0.742270432273355,0.8600013780503388,0.7422702039203158,1.0,0.9999996739791284,20
qwen3-235b,placebo,5,12,A1,316,0.4363573616639932,0.0011370867427956094,0.4363573616639932,0.0011370125622318119,1.0,0.9999999485413946,20
qwen3-235b,placebo,5,12,A1,318,0.606934907472828,0.5597219813010498,0.606934907472828,0.5597219661927592,1.0,0.9999999828892961,20
qwen3-235b,placebo,5,14,A2,4,0.9156128542392892,0.9006558490675463,0.9156128542392892,0.9005462279293288,1.0,0.9997977480630474,20
qwen3-235b,placebo,5,14,A2,5,0.900796338366452,0.9006558490675463,0.900796338366452,0.9005462279293288,1.0,0.9997977480630474,20
qwen3-235b,placebo,5,14,A2,6,0.9007595434257034,0.9006558490675463,0.9007595434257034,0.9005462279293288,1.0,0.9997977480630474,20
qwen3-235b,placebo,5,14,A2,12,0.6562706734460058,0.5378873065647192,0.6562706734460058,0.5378866739948409,1.0,0.999999300879331,20
qwen3-235b,placebo,5,14,A2,14,0.0146625206644374,5.821983949315416e-07,0.0146625206644374,6.118238333930435e-07,1.0,1.0000000205347976,20
qwen3-235b,placebo,5,14,A2,15,0.0201729544199481,5.821983949315416e-07,0.0201729544199481,6.118238333930435e-07,1.0,1.0000000205347976,20
qwen3-235b,placebo,5,14,A2,21,0.0561314325951724,0.055826775876946656,0.0561314325951724,0.0558268059863599,1.0,1.000000021710363,20
qwen3-235b,placebo,5,14,A2,39,9.34332265428147e-05,9.22293494834152e-05,9.34332265428147e-05,9.236637218022681e-05,1.0,1.0000000949829726,20
qwen3-235b,placebo,5,14,A2,56,2.0459421027235925e-06,6.700828640053249e-07,2.0459421027235925e-06,7.050093593331287e-07,1.0,1.0000000242092133,20
qwen3-235b,placebo,5,14,A2,69,1.9294100424649685e-06,7.255329830654807e-07,1.9294100424649685e-06,7.622292478504236e-07,1.0,1.0000000254359256,20
qwen3-235b,placebo,5,14,A2,76,3.937699123309194e-06,1.5299479977878028e-06,3.937699123309194e-06,1.6112634300801224e-06,1.0,1.000000056363624,20
qwen3-235b,placebo,5,14,A2,84,4.11036858791064e-05,1.5885706383000863e-09,4.11036858791064e-05,1.6496676698828775e-09,1.0,1.0000000000423492,20
qwen3-235b,placebo,5,14,A2,93,1.923759347856655e-06,3.7591797082338817e-07,1.923759347856655e-06,3.9498263160360375e-07,1.0,1.0000000132146194,20
qwen3-235b,placebo,5,14,A2,100,3.35362384929228e-06,7.738909954935778e-07,3.35362384929228e-06,8.131131286724659e-07,1.0,1.000000027186726,20
qwen3-235b,placebo,5,14,A2,103,1.0345201476736038e-05,1.983318696449133e-07,1.0345201476736038e-05,2.0802272838356728e-07,1.0,1.0000000067171924,20
qwen3-235b,placebo,5,14,A2,104,1.574191108363181e-06,1.983318696449133e-07,1.574191108363181e-06,2.0802272838356728e-07,1.0,1.0000000067171924,20
qwen3-235b,placebo,5,14,A2,114,0.0084523060870778,0.008446974654444309,0.0084523060870778,0.008447039063772843,1.0,1.0000000449080821,20
qwen3-235b,placebo,5,14,A2,118,0.0186025909130767,1.3045866779679656e-07,0.0186025909130767,1.3713595825575802e-07,1.0,1.0000000046283455,20
qwen3-235b,placebo,5,14,A2,123,0.0235711240777521,0.0015349560541247547,0.0235711240777521,0.0015348832139701794,1.0,0.9999999494572785,20
qwen3-235b,placebo,5,14,A2,131,0.274485126405033,6.70358289917568e-08,0.274485126405033,7.040767388168109e-08,1.0,1.000000002337185,20
qwen3-235b,placebo,5,14,A2,133,0.0219209484334661,2.2844277988880325e-05,0.0219209484334661,2.28422296347637e-05,1.0,0.9999999985801666,20
qwen3-235b,placebo,5,16,A2,4,0.1675743596660655,0.1674287124252137,0.1675743596660655,0.16739497925425478,1.0,0.9999735484403285,20
qwen3-235b,placebo,5,16,A2,5,0.1674478021208963,0.1674287124252137,0.1674478021208963,0.16739497925425478,1.0,0.9999735484403285,20
qwen3-235b,placebo,5,16,A2,6,0.1674584645031928,0.1674287124252137,0.1674584645031928,0.16739497925425478,1.0,0.9999735484403285,20
qwen3-235b,placebo,5,16,A2,13,0.3451211956732053,0.1119784575350664,0.3451211956732053,0.11194701222522871,1.0,0.9999763698972677,20
qwen3-235b,placebo,5,16,A2,23,0.3812150215605275,4.5759621137984805e-07,0.3812150215605275,4.803452421599898e-07,1.0,1.0000000157684317,20
qwen3-235b,placebo,5,16,A2,32,0.2375907470441489,6.992728598828248e-06,0.2375907470441489,7.058994771935313e-06,1.0,1.0000000459324347,20
qwen3-235b,placebo,5,16,A2,33,8.540569975861515e-06,6.992728598828248e-06,8.540569975861515e-06,7.058994771935313e-06,1.0,1.0000000459324347,20
qwen3-235b,placebo,5,16,A2,58,7.844072441880463e-06,2.340659105167753e-06,7.844072441880463e-06,2.3002909067053824e-06,1.0,0.999999972018852,20
qwen3-235b,placebo,5,16,A2,64,1.396477988207926e-05,4.677806697311893e-06,1.396477988207926e-05,4.582586859274492e-06,1.0,0.9999999339984259,20
qwen3-235b,placebo,5,16,A2,76,0.3141317210685177,3.6539012250517303e-07,0.3141317210685177,3.846479016194742e-07,1.0,1.0000000133484788,20
qwen3-235b,placebo,5,16,A2,77,0.0483161299012788,3.6539012250517303e-07,0.0483161299012788,3.846479016194742e-07,1.0,1.0000000133484788,20
qwen3-235b,placebo,5,16,A2,79,0.1696808765608931,2.0563268237177688e-05,0.1696808765608931,2.0641246777687882e-05,1.0,1.0000000540513774,20
qwen3-235b,placebo,5,16,A2,120,0.0001443787692921,2.7890400227978965e-07,0.0001443787692921,2.922491207947754e-07,1.0,1.000000009250133,20
qwen3-235b,placebo,5,18,A2,6,0.0665685066259749,0.06656248727077468,0.0665685066259749,0.06655344883354697,1.0,0.999993432021532,20
qwen3-235b,placebo,5,18,A2,7,0.0665626592533948,0.06656248727077468,0.0665626592533948,0.06655344883354697,1.0,0.999993432021532,20
qwen3-235b,placebo,5,18,A2,8,0.0665626592533948,0.06656248727077468,0.0665626592533948,0.06655344883354697,1.0,0.999993432021532,20
qwen3-235b,placebo,5,18,A2,11,1.95322919259162e-05,1.9360309305806283e-05,1.95322919259162e-05,1.8145296000557083e-05,1.0,0.9999991578060059,20
qwen3-235b,placebo,5,18,A2,12,2.176806043132768e-05,1.9360309305806283e-05,2.176806043132768e-05,1.8145296000557083e-05,1.0,0.9999991578060059,20
qwen3-235b,placebo,5,18,A2,13,2.0392204144883205e-05,1.9360309305806283e-05,2.0392204144883205e-05,1.8145296000557083e-05,1.0,0.9999991578060059,20
qwen3-235b,placebo,5,18,A2,19,0.0183970079225917,0.008769266405384557,0.0183970079225917,0.008768935932283103,1.0,0.9999997695326568,20
qwen3-235b,placebo,5,18,A2,27,0.0001753870787479,0.0001648962513837489,0.0001753870787479,0.00016483008290803382,1.0,0.9999999541302659,20
qwen3-235b,placebo,5,18,A2,29,0.02164206433158,0.005840060705335927,0.02164206433158,0.005840015541244386,1.0,0.9999999685673979,18
qwen3-235b,placebo,5,18,A2,33,0.1613384368475322,2.0280852449218583e-05,0.1613384368475322,2.022767926677051e-05,1.0,0.9999999631426411,20
qwen3-235b,placebo,5,18,A2,49,0.3791717468250928,9.66690859119259e-05,0.3791717468250928,9.674168406415045e-05,1.0,1.0000000503245778,20
qwen3-235b,placebo,5,18,A2,60,1.4514957154498823e-06,7.563647673161478e-08,1.4514957154498823e-06,7.909090048635632e-08,1.0,1.0000000023944242,20
qwen3-235b,placebo,5,18,A2,82,1.9208140116329136e-05,6.137636113925263e-06,1.9208140116329136e-05,6.133225973010227e-06,1.0,0.9999999969431103,20
qwen3-235b,placebo,5,18,A2,83,0.0002611202821011,6.137636113925263e-06,0.0002611202821011,6.133225973010227e-06,1.0,0.9999999969431103,20
qwen3-235b,placebo,5,18,A2,85,0.3825797620664778,7.134749518735933e-08,0.3825797620664778,7.464972416705735e-08,1.0,1.0000000022889308,20
qwen3-235b,placebo,5,18,A2,95,2.175465805455192e-06,1.1167842351476747e-07,2.175465805455192e-06,1.1717878358813058e-07,1.0,1.0000000038125594,20
qwen3-235b,placebo,5,18,A2,102,4.35875763422504e-06,4.031730864008681e-07,4.35875763422504e-06,4.228150640119001e-07,1.0,1.0000000136147853,20
qwen3-235b,placebo,5,18,A2,108,2.042959916456109e-06,3.231364421116196e-07,2.042959916456109e-06,3.396902293378355e-07,1.0,1.0000000114742136,20
qwen3-235b,placebo,5,18,A2,116,0.0309082023899251,0.03090373086175048,0.0309082023899251,0.030903762423857204,1.0,1.0000000223560712,20
qwen3-235b,placebo,5,18,A2,121,2.4586622906258257e-06,9.108209135925587e-07,2.4586622906258257e-06,9.611912542925485e-07,1.0,1.0000000349140823,20
qwen3-235b,placebo,5,18,A2,123,9.391835490123771e-06,1.0486230535640667e-07,9.391835490123771e-06,1.0985684541043755e-07,1.0,1.0000000034619516,20
qwen3-235b,placebo,5,18,A2,124,1.1367571444333283e-06,1.0486230535640667e-07,1.1367571444333283e-06,1.0985684541043755e-07,1.0,1.0000000034619516,20
qwen3-235b,placebo,5,18,A2,125,0.0529578551794308,1.0486230535640667e-07,0.0529578551794308,1.0985684541043755e-07,1.0,1.0000000034619516,20
qwen3-235b,placebo,5,18,A2,138,0.0258289894155399,5.681191415805893e-06,0.0258289894155399,5.685837553443043e-06,1.0,1.00000000322047,20
qwen3-235b,placebo,5,18,A2,141,0.3743754162525725,0.37431900925082356,0.3743754162525725,0.3743190467107658,1.0,1.0000000350625076,20
qwen3-235b,placebo,6,1,A2,7,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,placebo,6,1,A2,8,1.3959051705189545,1.3959051705189545,1.3959051705189545,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,placebo,6,1,A2,9,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,placebo,6,1,A2,15,6.719444767409231e-06,3.4517854105383144e-06,6.719444767409231e-06,3.4659125173423065e-06,1.0,1.0000000097921877,20
qwen3-235b,placebo,6,1,A2,17,6.668756337911911e-06,2.369209440632909e-06,6.668756337911911e-06,2.324485846332144e-06,1.0,0.9999999689999163,20
