model,condition,seed,pre,post,prepost,level,end_turn,spec,metric,window,adjust
qwen3-235b,placebo,6,0.1639086661338013,0.3864599241059952,0.2225512579721939,0.3864599241059952,21,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,7,0.1834280855629189,0.5178135506430174,0.3343854650800985,0.5178135506430174,22,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,8,0.3035842478368934,0.48937556947983113,0.1857913216429377,0.48937556947983113,18,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,9,0.2546313446987051,0.295309548363606,0.040678203664900936,0.295309548363606,15,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,10,0.27755517273599795,0.5285866177863934,0.25103144505039543,0.5285866177863934,10,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,11,0.3425844957922389,0.0793379965436095,-0.26324649924862936,0.0793379965436095,11,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,12,0.3408048258309914,0.3548507973911915,0.014045971560200099,0.3548507973911915,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,13,0.36754230169964724,0.22916289030720768,-0.13837941139243956,0.22916289030720768,21,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,14,0.3314142715692488,0.5167185891796008,0.185304317610352,0.5167185891796008,14,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,15,0.22438094007494777,0.5370691036037698,0.312688163528822,0.5370691036037698,12,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,16,0.29868686037528874,0.24521980057859843,-0.05346705979669031,0.24521980057859843,18,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,17,0.4761886236038969,0.508639954512857,0.03245133090896013,0.508639954512857,10,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,18,0.40558407849214195,0.2744440470585119,-0.13114003143363007,0.2744440470585119,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,19,0.2416174439252677,0.37300914620553094,0.13139170228026323,0.37300914620553094,21,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,placebo,20,0.30055251671078276,0.12309508717598439,-0.17745742953479837,0.12309508717598439,10,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,1,0.2002498989449223,0.495519184544311,0.2952692855993887,0.495519184544311,11,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,2,0.20856568135586112,0.43138077350866616,0.22281509215280504,0.43138077350866616,11,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,3,0.3332625192808377,0.34224771662719816,0.00898519734636044,0.34224771662719816,16,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,4,0.44718953801493583,0.14143708212873024,-0.3057524558862056,0.14143708212873024,14,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,5,0.2779447964891481,0.16291314534970275,-0.11503165113944536,0.16291314534970275,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,6,0.17554357587530617,0.35833928335486054,0.18279570747955437,0.35833928335486054,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,7,0.20343866035581715,0.3951861524124521,0.19174749205663494,0.3951861524124521,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,8,0.1604285013383542,0.27826625424450735,0.11783775290615314,0.27826625424450735,14,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,9,0.3602621688934798,0.2942392378274412,-0.06602293106603857,0.2942392378274412,12,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,10,0.2797932067884003,0.2805931486068101,0.0007999418184098106,0.2805931486068101,11,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,11,0.34338205365174973,0.2876801049458594,-0.05570194870589035,0.2876801049458594,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,12,0.19969341171796479,0.5357239812660743,0.33603056954810956,0.5357239812660743,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,13,0.381559124298964,0.3743096488044395,-0.007249475494524482,0.3743096488044395,19,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,14,0.16665073268678746,0.10477460491595411,-0.061876127770833345,0.10477460491595411,30,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,15,0.27136129029106554,0.5124574303868566,0.2410961400957911,0.5124574303868566,20,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,16,0.3775041229282734,0.33956751504104615,-0.03793660788722725,0.33956751504104615,13,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,17,0.3451120098683531,0.35153218217014154,0.006420172301788429,0.35153218217014154,13,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,18,0.41773687817507543,0.4547550378489229,0.03701815967384747,0.4547550378489229,11,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,19,0.3776285041509036,0.21421786915099533,-0.16341063499990827,0.21421786915099533,17,read_only,mean_H_renorm_bits,5,read_only
qwen3-235b,switch,20,0.2846033724552022,0.45931313947711166,0.1747097670219095,0.45931313947711166,13,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,4,,0.453958404562515,,0.453958404562515,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,6,,0.18078963721318186,,0.18078963721318186,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,10,,0.0022042352598351,,0.0022042352598351,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,12,,0.4588506638275228,,0.4588506638275228,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,14,,0.0315965905192294,,0.0315965905192294,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,1,,0.6135804261042649,,0.6135804261042649,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,17,,0.3239393608356969,,0.3239393608356969,21,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,18,,0.7614852066079252,,0.7614852066079252,30,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,placebo,19,,0.3562573800140902,,0.3562573800140902,18,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,switch,4,,0.22197912686976154,,0.22197912686976154,25,read_only,mean_H_renorm_bits,5,read_only
gpt-4o-mini,base,1,0.3052750973016284,0.2829262321040631,-0.022348865197565293,0.2829262321040631,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,2,0.0651984184714922,,,,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,3,0.7613556211642293,0.4396075301453164,-0.3217480910189129,0.4396075301453164,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,5,0.2843695289419845,0.5379933354741406,0.25362380653215616,0.5379933354741406,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,7,0.5471989900956246,0.2192680607223764,-0.3279309293732482,0.2192680607223764,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,9,0.45572512748586297,0.2142253145632244,-0.24149981292263856,0.2142253145632244,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,13,0.0036099429664155,0.3350317108992128,0.3314217679327973,0.3350317108992128,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,15,0.6671251698517767,0.4371920992789106,-0.2299330705728661,0.4371920992789106,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,16,0.6150564847708044,0.49274384503325247,-0.12231263973755196,0.49274384503325247,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,17,0.0081719622563255,0.4049423625105386,0.3967704002542131,0.4049423625105386,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,18,0.2194287781753118,0.3832667253164736,0.1638379471411618,0.3832667253164736,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,base,20,0.6284585422883585,0.4802912114861196,-0.14816733080223893,0.4802912114861196,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,2,0.5134975454196901,0.17303024542283285,-0.3404672999968572,0.17303024542283285,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,4,0.0789731993023558,,,,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,5,0.29872070436622283,0.4377677863268673,0.13904708196064447,0.4377677863268673,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,6,0.6996890606363213,0.4528410795500198,-0.24684798108630152,0.4528410795500198,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,7,0.35944839982875243,0.1940818237495882,-0.16536657607916422,0.1940818237495882,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,8,0.3148065796589567,0.4217098059224738,0.10690322626351711,0.4217098059224738,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,9,0.5789675899435196,0.22764826308448327,-0.35131932685903633,0.22764826308448327,11,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,10,0.3333210467084751,0.1099731019221458,-0.22334794478632933,0.1099731019221458,27,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,11,0.4949153008598522,0.2747398298786931,-0.22017547098115908,0.2747398298786931,17,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,12,0.5173968821256497,,,,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,13,0.19308761488494725,0.34169091678585023,0.14860330190090298,0.34169091678585023,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,14,0.1687452379834493,,,,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,15,0.6439669067428705,,,,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,16,0.6061951215952197,0.597189763136196,-0.009005358459023727,0.597189763136196,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,placebo,20,0.6916436409850512,0.23812511310274853,-0.4535185278823026,0.23812511310274853,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,1,0.3703862659615023,0.2664433466119673,-0.10394291934953503,0.2664433466119673,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,3,0.27740092180480214,0.36476134686944345,0.08736042506464131,0.36476134686944345,10,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,5,0.643812911016922,0.4809635130281277,-0.16284939798879428,0.4809635130281277,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,6,0.3507752564554509,0.5770597109048726,0.22628445444942175,0.5770597109048726,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,7,0.0359644382911902,0.24097345002271991,0.20500901173152972,0.24097345002271991,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,8,0.32947721871052826,0.5104904905616334,0.18101327185110516,0.5104904905616334,24,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,9,0.5966714340937312,0.33773434044443024,-0.258937093649301,0.33773434044443024,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,10,0.5612261180482901,,,,26,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,11,0.699689205385913,0.0871655953893797,-0.6125236099965332,0.0871655953893797,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,12,0.523967677414959,0.5382068469034105,0.014239169488451497,0.5382068469034105,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,13,0.0004093282582672,0.4965299164329289,0.49612058817466165,0.4965299164329289,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,15,0.3832450929121886,0.349087486503952,-0.03415760640823662,0.349087486503952,30,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,16,0.4697041833421428,0.33416150981596027,-0.13554267352618254,0.33416150981596027,22,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,17,0.6536022053668025,0.1906203836924961,-0.46298182167430635,0.1906203836924961,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,18,0.4037504040773828,0.6610899938271194,0.25733958974973664,0.6610899938271194,20,read_only,mean_H_renorm_bits,10,read_only
gpt-4o-mini,switch,20,0.4353231929476018,0.3355972663319321,-0.0997259266156697,0.3355972663319321,24,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,1,0.0004825004237453667,0.0005890303430380999,0.0001065299192927332,0.0005890303430380999,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,2,0.0004717938372109,0.00068343835569314,0.00021164451848223992,0.00068343835569314,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,3,0.0004850456890386833,0.00054061483955513,5.556915051644669e-05,0.00054061483955513,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,4,0.0005431508767263,0.0005590403113275999,1.5889434601299877e-05,0.0005590403113275999,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,5,0.00051103924606775,0.00064194787524237,0.00013090862917462007,0.00064194787524237,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,6,0.00043342970468873335,0.0005731526603731112,0.00013972295568437783,0.0005731526603731112,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,7,0.00054604290947175,0.0006218916077048,7.584869823304993e-05,0.0006218916077048,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,8,0.00040132869278985,0.0005815931597207223,0.00018026446693087224,0.0005815931597207223,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,9,0.0005544328839454166,0.036817583121213936,0.03626315023726852,0.036817583121213936,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,10,0.0005232459099507666,0.0005900228577012888,6.677694775052221e-05,0.0005900228577012888,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,11,0.0004226460343952833,0.000552863455497625,0.00013021742110234165,0.000552863455497625,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,12,0.00047205886183192,0.0006756163217751445,0.0002035574599432245,0.0006756163217751445,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,13,0.000493976651921,0.00058708160831995,9.310495639895005e-05,0.00058708160831995,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,14,0.0003884095811683167,0.00059874050873716,0.0002103309275688433,0.00059874050873716,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,15,0.0009271810572633,0.0006510944791365666,-0.0002760865781267334,0.0006510944791365666,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,16,0.00048534597531429995,0.00060365111475785,0.00011830513944355005,0.00060365111475785,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,17,0.0005137219723464,0.0005832550761796112,6.953310383321122e-05,0.0005832550761796112,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,18,0.00065019238510125,0.0005744914684144625,-7.570091668678751e-05,0.0005744914684144625,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,19,0.00040624287784008336,0.00061731577921899,0.00021107290137890666,0.00061731577921899,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,base,20,0.00047278379108464,0.00061195509422441,0.00013917130313977,0.00061195509422441,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,1,0.00044439164363503327,0.0006461515697755625,0.00020175992614052926,0.0006461515697755625,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,2,0.000464012162764,0.0005307999283960142,6.678776563201423e-05,0.0005307999283960142,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,4,0.00049602356884334,0.0005791799491879285,8.315638034458854e-05,0.0005791799491879285,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,5,0.0005075559139809833,0.0005468185936509333,3.926267966995007e-05,0.0005468185936509333,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,6,0.00043358584841236,0.0006176696570712572,0.00018408380865889715,0.0006176696570712572,27,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,7,0.00053914845637665,0.0006502635216633222,0.00011111506528667218,0.0006502635216633222,27,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,8,0.00047023947073972,0.0006218406520965222,0.0001516011813568022,0.0006218406520965222,27,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,9,0.0005071052685734001,0.00062280907657454,0.00011570380800113994,0.00062280907657454,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,10,0.00045745139349936004,0.0005185644449870857,6.111305148772566e-05,0.0005185644449870857,25,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,11,0.0004655553262895,0.0005919971428388555,0.00012644181654935545,0.0005919971428388555,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,12,0.0026145975260814503,0.0005990002975359375,-0.002015597228545513,0.0005990002975359375,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,13,0.0004328307588153,0.00055202591001959,0.00011919515120428997,0.00055202591001959,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,14,0.00043201187962323996,0.0005876966950020875,0.00015568481537884757,0.0005876966950020875,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,15,0.0005297926661517001,0.00058094044316696,5.1147777015259945e-05,0.00058094044316696,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,16,0.00038621986389236664,0.0005568472561119,0.00017062739221953335,0.0005568472561119,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,17,0.00045147975997226667,0.0014214808406376668,0.0009700010806654002,0.0014214808406376668,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,18,0.00050954798906365,0.00051965666284352,1.0108673779869997e-05,0.00051965666284352,29,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,19,0.00050060083603835,0.00063797516682729,0.00013737433078893997,0.00063797516682729,28,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,placebo,20,0.0004181036335703667,0.000631623258698275,0.00021351962512790833,0.000631623258698275,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,1,0.0003961297716399,0.00052825388149275,0.00013212410985285003,0.00052825388149275,20,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,2,0.00044866562162251995,0.0005509801085224571,0.0001023144868999372,0.0005509801085224571,24,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,3,0.00047030493603138337,0.0005618390460686099,9.153411003722656e-05,0.0005618390460686099,22,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,4,0.0004449582751932,0.0005879496956163444,0.0001429914204231444,0.0005879496956163444,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,5,0.00041579442705928,0.0005588680273700401,0.00014307360031076005,0.0005588680273700401,27,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,6,0.00047826348635075,0.000592819371241175,0.000114555884890425,0.000592819371241175,28,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,7,0.0005074864952248167,0.0006884271249173801,0.00018094062969256338,0.0006884271249173801,20,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,8,0.0004193746494641334,0.0005146608011552375,9.528615169110416e-05,0.0005146608011552375,23,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,9,0.0004543817843812833,0.0005420835474984,8.770176311711668e-05,0.0005420835474984,26,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,10,0.0005472812405151,0.0007866648499623751,0.0002393836094472751,0.0007866648499623751,25,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,11,0.0004656282678072,0.0005955237385302,0.000129895470723,0.0005955237385302,20,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,12,0.0005206326496880166,0.0005933570389880714,7.272438930005479e-05,0.0005933570389880714,23,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,13,0.00042654069167085,0.0006062600946166334,0.0001797194029457834,0.0006062600946166334,27,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,14,0.00038096088609108333,0.0005149984597966555,0.0001340375737055722,0.0005149984597966555,29,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,15,0.00048626900846495,0.0006287930460036375,0.00014252403753868754,0.0006287930460036375,30,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,16,0.00042870776194456665,0.0005717244411321286,0.00014301667918756192,0.0005717244411321286,20,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,17,0.0004986521930157,0.0005559715848869888,5.7319391871288794e-05,0.0005559715848869888,21,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,18,0.0005783558214936,0.0006116095012748333,3.325367978123327e-05,0.0006116095012748333,21,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,19,0.0004509654330210667,0.0006207384921923222,0.00016977305917125548,0.0006207384921923222,19,read_only,mean_H_renorm_bits,10,read_only
llama-3.3-70b,switch,20,0.00045436509066855006,0.0005206604176845167,6.629532701596662e-05,0.0005206604176845167,14,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,1,0.21966204686352678,0.2630651127699449,0.0434030659064181,0.2630651127699449,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,2,0.4145211305847683,0.2927337825617522,-0.1217873480230161,0.2927337825617522,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,3,0.36971417975157017,0.4069809036359264,0.037266723884356256,0.4069809036359264,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,4,0.1901516991370928,0.1827829260947051,-0.0073687730423877,0.1827829260947051,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,5,0.34699891318064185,0.29725865875137886,-0.049740254429263,0.29725865875137886,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,6,0.2993279911629607,0.27755770776551975,-0.02177028339744097,0.27755770776551975,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,7,0.3221247038091451,0.30599513472708445,-0.016129569082060646,0.30599513472708445,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,8,0.3251347453563511,0.3037734249061591,-0.021361320450192012,0.3037734249061591,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,9,0.17785327470904733,0.24031317346792977,0.06245989875888244,0.24031317346792977,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,10,0.07243552368760817,0.2873980369559487,0.2149625132683405,0.2873980369559487,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,11,0.10135166648443138,0.15553057883276017,0.05417891234832879,0.15553057883276017,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,12,0.06195863123331176,0.29172618142769624,0.2297675501943845,0.29172618142769624,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,13,0.16607412407979813,0.2569364328156398,0.0908623087358417,0.2569364328156398,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,14,0.4992327658580263,0.19302947828513434,-0.30620328757289195,0.19302947828513434,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,15,0.08880628229050198,0.2397466987716691,0.15094041648116713,0.2397466987716691,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,16,0.14792118541858032,0.18797336849948282,0.0400521830809025,0.18797336849948282,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,17,0.40761460513268416,0.26704728935864935,-0.1405673157740348,0.26704728935864935,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,18,0.24439874732556643,0.3232903587312787,0.07889161140571227,0.3232903587312787,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,19,0.43672568610273776,0.24457587680464135,-0.1921498092980964,0.24457587680464135,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,base,20,0.1948931002546955,0.3282807870172476,0.1333876867625521,0.3282807870172476,30,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,1,0.07962221540254719,0.2960590654206013,0.2164368500180541,0.2960590654206013,13,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,2,0.35867352346946646,0.3884103331492838,0.029736809679817344,0.3884103331492838,24,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,3,0.24541050668516654,0.357918700335812,0.11250819365064549,0.357918700335812,15,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,4,0.3474371338215901,0.49954592635689193,0.15210879253530185,0.49954592635689193,14,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,5,0.21583295457533763,0.39748143606168007,0.18164848148634244,0.39748143606168007,18,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,6,0.1639086661338013,0.40328437204903594,0.23937570591523463,0.40328437204903594,21,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,7,0.1834280855629189,0.4458217457877082,0.2623936602247893,0.4458217457877082,22,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,8,0.3035842478368934,0.5443422314179703,0.24075798358107692,0.5443422314179703,18,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,9,0.2546313446987051,0.4099207436725638,0.15528939897385874,0.4099207436725638,15,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,10,0.27755517273599795,0.5285866177863934,0.25103144505039543,0.5285866177863934,10,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,11,0.3425844957922389,0.0793379965436095,-0.26324649924862936,0.0793379965436095,11,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,12,0.3408048258309914,0.2945693308289009,-0.04623549500209051,0.2945693308289009,20,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,13,0.36754230169964724,0.266502173453771,-0.10104012824587627,0.266502173453771,21,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,14,0.3314142715692488,0.4495769439734882,0.11816267240423939,0.4495769439734882,14,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,15,0.22438094007494777,0.5370691036037698,0.312688163528822,0.5370691036037698,12,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,16,0.29868686037528874,0.28063373592879626,-0.018053124446492486,0.28063373592879626,18,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,17,0.4761886236038969,0.508639954512857,0.03245133090896013,0.508639954512857,10,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,18,0.40558407849214195,0.25611311932524566,-0.1494709591668963,0.25611311932524566,20,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,19,0.2416174439252677,0.3979166770793803,0.15629923315411257,0.3979166770793803,21,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,placebo,20,0.30055251671078276,0.12309508717598439,-0.17745742953479837,0.12309508717598439,10,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,switch,1,0.2002498989449223,0.495519184544311,0.2952692855993887,0.495519184544311,11,read_only,mean_H_renorm_bits,10,read_only
qwen3-235b,switch,2,0.20856568135586112,0.43138077350866616,0.22281509215280504,0.43138077350866616,11,read_only,mean_H_renorm_bits,10,read_only
