model,condition,seed,align,direction,role,agent,rel,action,y_raw,y_adj,mean_surprisal_bits
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,0,read_log,0.7110675197818712,0.676987203686089,0.4791523933701751
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,1,decrypt,0.6679925061086056,0.7203325331506212,0.6977572116800409
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,2,read_log,0.076466051029329,0.04238573493354679,0.0135206847063169
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,3,write_log,0.2457795093971283,0.41958320753296097,0.2367263371586568
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,4,read_log,0.6015993620880214,0.5675190459922392,0.376336091231943
qwen3-235b,placebo,4,tau_placebo_read,donor->A1,author,A2,5,submit,0.0560237726783771,0.2747757782033072,0.0752959829289983
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,-5,read_log,0.121346325793083,0.08726600969730079,0.0253711009952597
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,-4,read_log,0.6186425832613646,0.5845622671655823,0.7425811003936763
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,-3,write_log,0.1748569547544629,0.28169939315306547,0.1293980623576744
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,-2,read_log,0.2103995092893872,0.17631919319360498,0.0554368016667983
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,-1,read_log,0.5601876151295249,0.5261072990337426,0.2020679626820279
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,0,read_log,0.7110675197818712,0.676987203686089,0.4791523933701751
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,1,decrypt,0.6679925061086056,0.7203325331506212,0.6977572116800409
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,2,read_log,0.076466051029329,0.04238573493354679,0.0135206847063169
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,3,write_log,0.2457795093971283,0.41958320753296097,0.2367263371586568
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,4,read_log,0.6015993620880214,0.5675190459922392,0.376336091231943
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,receiver,A2,5,submit,0.0560237726783771,0.2747757782033072,0.0752959829289983
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,-5,read_log,0.2319885963192105,0.1979082802234283,0.0634698157006356
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,-4,write_log,0.1440459474645869,0.12352135292479569,0.0700724510895458
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,-3,read_log,0.0715561244849434,0.03747580838916119,0.0120787512806566
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,-2,read_log,0.4446856811484496,0.41060536505266737,0.1677750986684861
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,-1,read_log,0.5206906351467577,0.4866103190509755,0.230758680107193
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,0,read_log,0.2679623182673026,0.2338820021715204,0.0687905130620473
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,1,read_log,0.7158456838199913,0.681765367724209,0.3840764714056309
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,2,read_log,0.8194970082192563,0.7854166921234741,0.7978743826065601
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,3,read_log,0.7676813549128014,0.7336010388170192,0.4661865353401435
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,4,write_log,0.1167150559053221,0.09937766894277976,0.3097253629061965
qwen3-235b,placebo,4,tau_placebo_read,donor->A2,author,A1,5,read_log,0.036248112736562,0.002167796640779783,0.0052448405924762
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,-5,read_log,0.0503882720350804,0.016307955939298187,0.0077174472499003
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,-4,read_log,0.8471295713852882,0.813049255289506,0.8491080747796105
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,-3,write_log,0.1800389275795211,0.17782915034933938,0.2486087255499803
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,-2,read_log,0.0391126285602494,0.005032312464467184,0.0058579828766896
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,-1,read_log,0.1152353374944657,0.08115502139868348,0.024022760048421
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,0,read_log,0.1680683201455224,0.13398800404974018,0.0352634756740249
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,1,read_log,0.4020668006795415,0.36798648458375927,0.115421931695118
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,2,read_log,0.5099840753538277,0.4759037592580455,0.156968597641996
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,3,write_log,0.603049926107024,0.38495134718923213,0.6760591836993002
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,receiver,A1,4,submit,0.1269859222499513,0.4597674951075272,0.1651323973839656
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,-5,read_log,0.1330575191882438,0.09897720309246158,0.0274852487250303
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,-4,write_log,0.2066687970568625,0.34757811243558456,0.2670227048614461
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,-3,read_log,0.2206488904655495,0.1865685743697673,0.0495950021329193
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,-2,read_log,0.1773908107466399,0.14331049465085768,0.0420878979704379
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,-1,read_log,0.1437006067271843,0.10962029063140208,0.0318907966855402
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,0,read_log,0.2027110028131875,0.16863068671740528,0.0480992854930601
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,1,read_log,0.6303382029655092,0.596257886869727,0.3050007402919777
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,2,read_log,0.6509509482628952,0.616870632167113,0.636625125890027
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,3,read_log,0.4250404178867702,0.390960101790988,0.1419377546417914
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,4,read_log,0.2739550676228113,0.23987475152702908,0.0719210162399159
qwen3-235b,placebo,5,tau_placebo_read,donor->A1,author,A2,5,read_log,0.3538090242694033,0.3197287081736211,0.1044817175953456
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,-5,read_log,0.1330575191882438,0.09897720309246158,0.0274852487250303
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,-4,write_log,0.2066687970568625,0.34757811243558456,0.2670227048614461
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,-3,read_log,0.2206488904655495,0.1865685743697673,0.0495950021329193
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,-2,read_log,0.1773908107466399,0.14331049465085768,0.0420878979704379
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,-1,read_log,0.1437006067271843,0.10962029063140208,0.0318907966855402
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,0,read_log,0.2027110028131875,0.16863068671740528,0.0480992854930601
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,1,read_log,0.6303382029655092,0.596257886869727,0.3050007402919777
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,2,read_log,0.6509509482628952,0.616870632167113,0.636625125890027
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,3,read_log,0.4250404178867702,0.390960101790988,0.1419377546417914
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,4,read_log,0.2739550676228113,0.23987475152702908,0.0719210162399159
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,receiver,A2,5,read_log,0.3538090242694033,0.3197287081736211,0.1044817175953456
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,-5,read_log,0.0503882720350804,0.016307955939298187,0.0077174472499003
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,-4,read_log,0.8471295713852882,0.813049255289506,0.8491080747796105
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,-3,write_log,0.1800389275795211,0.17782915034933938,0.2486087255499803
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,-2,read_log,0.0391126285602494,0.005032312464467184,0.0058579828766896
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,-1,read_log,0.1152353374944657,0.08115502139868348,0.024022760048421
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,0,read_log,0.1680683201455224,0.13398800404974018,0.0352634756740249
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,1,read_log,0.4020668006795415,0.36798648458375927,0.115421931695118
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,2,read_log,0.5099840753538277,0.4759037592580455,0.156968597641996
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,3,write_log,0.603049926107024,0.38495134718923213,0.6760591836993002
qwen3-235b,placebo,5,tau_placebo_read,donor->A2,author,A1,4,submit,0.1269859222499513,0.4597674951075272,0.1651323973839656
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,-5,read_log,0.0479306116606958,0.013850295564913587,0.007354440334586
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,-4,decrypt,0.3450778970390811,0.302077401472796,0.4751115062021932
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,-3,write_log,0.5604273927728729,0.5875438174746681,0.6794626017311192
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,-2,read_log,0.0462080026719193,0.012127686576137088,0.0073133667221961
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,-1,read_log,0.4664914314004389,0.4324111153046567,0.2160428216308756
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,0,read_log,0.4320489259469977,0.39796860985121546,0.1763489570803185
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,1,write_log,0.2507391358590861,0.2728725483730695,0.3106823048735588
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,2,read_log,0.0345578953531943,0.0004775792574120835,0.0052770877246212
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,3,read_log,0.5569756017655052,0.522895285669723,0.2149572238018147
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,4,read_log,0.4416516931211716,0.40757137702538937,0.1478077589439915
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,receiver,A1,5,read_log,0.4847277566709355,0.45064744057515327,0.1620246081140837
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,-5,read_log,0.0893737959843477,0.05529347988856549,0.0152013502718539
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,-4,write_log,0.507177492958812,0.526765750269576,0.4212938175239569
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,-3,read_log,0.0476922322951749,0.013611916199392685,0.0073665892860351
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,-2,read_log,0.2535702071380591,0.2194898910422769,0.0639606702688957
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,-1,read_log,0.1960943817859735,0.16201406569019128,0.0447847579005759
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,0,read_log,0.2298916560082139,0.1958113399124317,0.0555232658953149
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,1,decrypt,0.1803095007504792,0.21725849994021307,0.3105061341209822
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,2,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,3,read_log,0.8870574490877179,0.8529771329919357,0.5404661862435991
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,4,write_log,0.1424941706438497,0.2808021856880012,0.1478686023756394
qwen3-235b,placebo,6,tau_placebo_read,donor->A1,author,A2,5,read_log,0.2295315726376342,0.195451256541852,0.052880580545467
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,-5,read_log,0.0893737959843477,0.05529347988856549,0.0152013502718539
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,-4,write_log,0.507177492958812,0.526765750269576,0.4212938175239569
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,-3,read_log,0.0476922322951749,0.013611916199392685,0.0073665892860351
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,-2,read_log,0.2535702071380591,0.2194898910422769,0.0639606702688957
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,-1,read_log,0.1960943817859735,0.16201406569019128,0.0447847579005759
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,0,read_log,0.2298916560082139,0.1958113399124317,0.0555232658953149
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,1,decrypt,0.1803095007504792,0.21725849994021307,0.3105061341209822
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,2,read_log,0.1230362474591659,0.08895593136338369,0.0252388892677868
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,3,read_log,0.8870574490877179,0.8529771329919357,0.5404661862435991
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,4,write_log,0.1424941706438497,0.2808021856880012,0.1478686023756394
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,receiver,A2,5,read_log,0.2295315726376342,0.195451256541852,0.052880580545467
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,-5,read_log,0.0479306116606958,0.013850295564913587,0.007354440334586
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,-4,decrypt,0.3450778970390811,0.302077401472796,0.4751115062021932
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,-3,write_log,0.5604273927728729,0.5875438174746681,0.6794626017311192
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,-2,read_log,0.0462080026719193,0.012127686576137088,0.0073133667221961
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,-1,read_log,0.4664914314004389,0.4324111153046567,0.2160428216308756
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,0,read_log,0.4320489259469977,0.39796860985121546,0.1763489570803185
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,1,write_log,0.2507391358590861,0.2728725483730695,0.3106823048735588
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,2,read_log,0.0345578953531943,0.0004775792574120835,0.0052770877246212
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,3,read_log,0.5569756017655052,0.522895285669723,0.2149572238018147
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,4,read_log,0.4416516931211716,0.40757137702538937,0.1478077589439915
qwen3-235b,placebo,6,tau_placebo_read,donor->A2,author,A1,5,read_log,0.4847277566709355,0.45064744057515327,0.1620246081140837
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,-5,read_log,0.0462816906653533,0.012201374569571086,0.0073318850688073
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,-4,write_log,0.1899582293077799,0.18185173154994783,0.099813886900883
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,-3,read_log,0.0196997284546907,-0.014380587641091513,0.0025570400789469
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,-2,read_log,0.2495625453466729,0.2154822292508907,0.0591856217883629
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,-1,read_log,0.2340838848035318,0.20000356870774957,0.0530739515299978
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,0,read_log,0.3207299388941825,0.2866496227984003,0.0806800033216154
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,1,write_log,0.1022123841687577,0.09410588641092564,0.0739554455761817
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,2,read_log,0.0433689245411747,0.009288608445392484,0.0065757196538569
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,3,read_log,0.695171819774336,0.6610915036785537,0.3437856851612489
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,4,write_log,0.0980319703808988,0.08992547262306673,0.0756144996599145
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,receiver,A1,5,read_log,0.0480334862904908,0.013953170194708583,0.0075880383589401
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,-5,read_log,0.121346325793083,0.08726600969730079,0.0253711009952597
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,-4,write_log,0.1522166388027739,0.23386702190755507,0.1344328237032745
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,-3,read_log,0.0522482235190767,0.018167907423294487,0.0079298982824132
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,-2,read_log,0.4448142799745372,0.410733963878755,0.1594304002916119
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,-1,read_log,0.2993880059464056,0.26530768985062336,0.0912250799239541
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,0,read_log,0.5165758884919035,0.4824955723961213,0.2319331586908039
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,1,read_log,0.7532577088198554,0.7191773927240732,0.3915999384330355
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,2,read_log,0.7777770233366524,0.7436967072408702,0.4122262477273212
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,3,write_log,0.4614074738331968,0.37076287070874975,0.4262238508652108
qwen3-235b,placebo,7,tau_placebo_read,donor->A1,author,A2,4,submit,0.1198353298510397,0.42598965380601206,0.1088759312908468
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,-5,read_log,0.121346325793083,0.08726600969730079,0.0253711009952597
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,-4,write_log,0.1522166388027739,0.23386702190755507,0.1344328237032745
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,-3,read_log,0.0522482235190767,0.018167907423294487,0.0079298982824132
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,-2,read_log,0.4448142799745372,0.410733963878755,0.1594304002916119
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,-1,read_log,0.2993880059464056,0.26530768985062336,0.0912250799239541
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,0,read_log,0.5165758884919035,0.4824955723961213,0.2319331586908039
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,1,read_log,0.7532577088198554,0.7191773927240732,0.3915999384330355
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,2,read_log,0.7777770233366524,0.7436967072408702,0.4122262477273212
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,3,write_log,0.4614074738331968,0.37076287070874975,0.4262238508652108
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,receiver,A2,4,submit,0.1198353298510397,0.42598965380601206,0.1088759312908468
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,author,A1,-5,read_log,0.0462816906653533,0.012201374569571086,0.0073318850688073
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,author,A1,-4,write_log,0.1899582293077799,0.18185173154994783,0.099813886900883
qwen3-235b,placebo,7,tau_placebo_read,donor->A2,author,A1,-3,read_log,0.0196997284546907,-0.014380587641091513,0.0025570400789469
